stock_code,week_end,decision_dt,available_date_dt,structural_regime,c_state,f_state,p_state,inst_ownership_pct_chg,q_inst_flow_z,q_return,month_end_dt,cbi_score,mtf_regime,fwd_4w,fwd_13w,fwd_26w
03800,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-10-31,3.2725302246742,BEARISH_CONFIRMED,-0.2413793103448275,-0.1448275862068965,-0.43448275862068964
03033,2024-11-29,2024-11-29,,,,,,,,,2024-10-31,,DATA_INSUFFICIENT,0.042154566744730726,0.26932084309133497,0.18969555035128827
00700,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-10-31,43.126916957246145,BEARISH_CONFIRMED,0.0499742400824319,0.20762493560020623,0.2697063369397217
00371,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-10-31,48.99857900425622,BULLISH_STABLE,0.22994652406417093,0.07486631016042766,0.24064171122994638
01177,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-10-31,23.08411734233847,BEARISH_CONFIRMED,-0.006430868167202619,-0.009646302250803762,0.38585209003215426
00788,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-10-31,20.357868707788338,BULLISH_STABLE,0.12834224598930488,0.08983957219251337,0.1893048128342245
00354,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-10-31,4.299716160012841,BEARISH_CONFIRMED,-0.05586592178770944,0.03351955307262555,-0.07821229050279332
01093,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-10-31,9.139541395115721,BULLISH_WARNING,-0.06196581196581197,-0.07692307692307676,0.6474358974358976
06060,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-10-31,13.020720187843091,BEARISH_CONFIRMED,-0.058730158730158744,-0.07777777777777783,0.5285714285714287
01951,2024-11-29,2024-11-29,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-10-31,4.773614926448558,BEARISH_CONFIRMED,-0.06440677966101704,-0.12542372881355934,-0.06101694915254241
00788,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-11-30,34.73868251702605,BULLISH_STABLE,0.040609137055837685,0.10152284263959399,0.10659898477157359
03033,2024-12-06,2024-12-06,,,,,,,,,2024-11-30,,DATA_INSUFFICIENT,-0.013698630136986245,0.34703196347031984,0.182648401826484
02611,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-11-30,12.992081803286174,BULLISH_STABLE,-0.11937557392102849,0.08080808080808066,-0.018365472910927605
02202,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-11-30,10.769380045212666,BEARISH_CONFIRMED,-0.21329211746522414,-0.020092735703245768,-0.231839258114374
00371,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-11-30,52.35645527454947,BULLISH_STABLE,0.08673469387755106,0.010204081632652962,0.19387755102040805
00020,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-11-30,19.551415498736095,BULLISH_STABLE,-0.2222222222222222,0.023391812865497075,-0.18128654970760238
00268,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-11-30,13.117255505194855,BEARISH_CONFIRMED,-0.19619619619619633,0.7077077077077076,0.2892892892892893
00357,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-11-30,31.5422641684698,BULLISH_WARNING,-0.02056277056277056,-0.06277056277056281,0.1341991341991342
03800,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-11-30,3.256304568909557,BEARISH_CONFIRMED,-0.18045112781954886,-0.08270676691729328,-0.3834586466165414
00700,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-11-30,65.31579454946694,BEARISH_CONFIRMED,0.003972194637537063,0.3001489572989078,0.26539225422045676
01177,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-11-30,37.90328173787683,BEARISH_CONFIRMED,-0.07006369426751602,0.019108280254777066,0.40445859872611467
01093,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-11-30,15.929170523896182,BULLISH_WARNING,-0.08893709327548804,-0.03253796095444694,0.8590021691973968
06060,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-11-30,26.917388588481035,BEARISH_CONFIRMED,-0.13657770800627944,0.015698587127158437,0.37362637362637363
00354,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-11-30,3.571977444100118,BEARISH_CONFIRMED,-0.1369606003752346,0.18761726078799246,-0.060037523452157626
01951,2024-12-06,2024-12-06,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-11-30,8.361480841794153,BEARISH_CONFIRMED,-0.1628664495114006,-0.15309446254071657,-0.05211726384364812
00357,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-11-30,31.5422641684698,BULLISH_WARNING,-0.14979338842975198,-0.0774793388429752,0.07644628099173567
00788,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-11-30,34.73868251702605,BULLISH_STABLE,0.020304568527918843,0.15837563451776648,0.10862944162436561
00268,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-11-30,13.117255505194855,BEARISH_CONFIRMED,-0.15037593984962405,0.6734693877551019,0.5209452201933404
01951,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-11-30,8.361480841794153,BEARISH_CONFIRMED,-0.19333333333333336,0.17666666666666653,-0.029999999999999916
06060,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-11-30,26.917388588481035,BEARISH_CONFIRMED,-0.11311475409836058,0.06885245901639347,0.5000000000000002
01177,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-11-30,37.90328173787683,BEARISH_CONFIRMED,-0.1392405063291139,0.07278481012658222,0.7056962025316453
01093,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-11-30,15.929170523896182,BULLISH_WARNING,-0.0975056689342404,0.006802721088435382,0.9387755102040818
02611,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-11-30,12.992081803286174,BULLISH_STABLE,-0.12999071494893222,0.08913649025069637,0.056638811513463505
03800,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-11-30,3.256304568909557,BEARISH_CONFIRMED,-0.1428571428571428,-0.10317460317460325,-0.31746031746031744
03033,2024-12-13,2024-12-13,,,,,,,,,2024-11-30,,DATA_INSUFFICIENT,-0.045662100456621,0.31506849315068486,0.17579908675799105
02202,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-11-30,10.769380045212666,BEARISH_CONFIRMED,-0.237012987012987,-0.006493506493506551,-0.19805194805194803
00354,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-11-30,3.571977444100118,BEARISH_CONFIRMED,-0.11264822134387342,0.17786561264822143,-0.019762845849802257
00020,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-11-30,19.551415498736095,BULLISH_STABLE,-0.17419354838709677,0.10322580645161294,-0.09032258064516141
00371,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-11-30,52.35645527454947,BULLISH_STABLE,-0.009569377990430672,0.019138755980861344,0.0861244019138756
00700,2024-12-13,2024-12-13,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-11-30,65.31579454946694,BEARISH_CONFIRMED,-0.10049999999999992,0.27925,0.2617499999999999
00788,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-11-30,34.73868251702605,BULLISH_STABLE,0.0,-0.0270531400966183,0.04734299516908225
02611,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-11-30,12.992081803286174,BULLISH_STABLE,-0.07342995169082123,0.06376811594202891,0.0608695652173914
03033,2024-12-20,2024-12-20,,,,,,,,,2024-11-30,,DATA_INSUFFICIENT,0.004587155963302614,0.26376146788990806,0.15366972477064222
06060,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-11-30,26.917388588481035,BEARISH_CONFIRMED,-0.03747870528109021,0.14991482112436105,0.6337308347529813
00371,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-11-30,52.35645527454947,BULLISH_STABLE,-0.004716981132075526,-0.051886792452830344,0.08490566037735836
00020,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-11-30,19.551415498736095,BULLISH_STABLE,-0.08666666666666656,0.07333333333333347,-0.06000000000000005
01951,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-11-30,8.361480841794153,BEARISH_CONFIRMED,-0.10830324909747291,0.10469314079422376,-0.01805054151624541
01177,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-11-30,37.90328173787683,BEARISH_CONFIRMED,-0.09771986970684032,0.12703583061889256,0.5928338762214984
00700,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-11-30,65.31579454946694,BEARISH_CONFIRMED,-0.11185789726356221,0.20427268362938067,0.20067210753720577
03800,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-11-30,3.256304568909557,BEARISH_CONFIRMED,0.05454545454545445,-0.045454545454545525,-0.2090909090909091
00354,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-11-30,3.571977444100118,BEARISH_CONFIRMED,-0.04296875,0.095703125,-0.107421875
00357,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-11-30,31.5422641684698,BULLISH_WARNING,-0.08562019758507133,-0.001097694840834218,0.16575192096597147
00268,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-11-30,13.117255505194855,BEARISH_CONFIRMED,-0.03100775193798444,0.4883720930232558,0.5215946843853823
02202,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-11-30,10.769380045212666,BEARISH_CONFIRMED,-0.15742397137745978,0.046511627906976605,-0.1610017889087656
01093,2024-12-20,2024-12-20,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-11-30,15.929170523896182,BULLISH_WARNING,-0.09276018099547512,0.009049773755656076,0.658371040723982
06060,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-11-30,26.917388588481035,BEARISH_CONFIRMED,-0.023608768971332128,0.06070826306914001,0.536256323777403
00700,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-11-30,65.31579454946694,BEARISH_CONFIRMED,-0.0657507360157017,0.2259568204121687,0.24558390578999
02202,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-11-30,10.769380045212666,BEARISH_CONFIRMED,-0.01610017889087656,0.023255813953488413,-0.11627906976744173
01951,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-11-30,8.361480841794153,BEARISH_CONFIRMED,-0.1159420289855072,0.05797101449275366,0.11956521739130443
03033,2024-12-27,2024-12-27,,,,,,,,,2024-11-30,,DATA_INSUFFICIENT,0.024719101123595433,0.2134831460674158,0.17752808988764035
00357,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-11-30,31.5422641684698,BULLISH_WARNING,-0.14935064935064934,0.006493506493506551,0.1558441558441559
03800,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-11-30,3.256304568909557,BEARISH_CONFIRMED,0.1090909090909089,-0.09090909090909094,-0.15454545454545454
00354,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-11-30,3.571977444100118,BEARISH_CONFIRMED,0.009861932938856066,0.0670611439842208,-0.0315581854043393
01093,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-11-30,15.929170523896182,BULLISH_WARNING,-0.08200455580865595,0.06378132118451041,0.6947608200455584
00788,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-11-30,34.73868251702605,BULLISH_STABLE,0.0,-0.04928909952606653,0.023696682464454888
00268,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-11-30,13.117255505194855,BEARISH_CONFIRMED,0.12372304199772977,0.4892167990919407,0.7434733257661745
01177,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-11-30,37.90328173787683,BEARISH_CONFIRMED,-0.11650485436893199,0.1618122977346279,0.6828478964401297
00020,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-11-30,19.551415498736095,BULLISH_STABLE,-0.006535947712418277,-0.019607843137254943,-0.045751633986928164
02611,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-11-30,12.992081803286174,BULLISH_STABLE,-0.036224976167778866,0.022878932316491962,0.1572926596758819
00371,2024-12-27,2024-12-27,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-11-30,52.35645527454947,BULLISH_STABLE,-0.16956521739130437,-0.12173913043478257,-0.04347826086956508
00268,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-12-31,11.743590816530162,BEARISH_CONFIRMED,0.28019925280199254,0.6463262764632629,0.9153175591531759
00371,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-12-31,52.09139946162582,BULLISH_STABLE,-0.107981220657277,0.05164319248826299,0.06572769953051649
01177,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-12-31,45.09494828717663,BEARISH_CONFIRMED,-0.08219178082191769,0.2842465753424659,0.8835616438356164
06060,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-12-31,28.826589082063784,BEARISH_CONFIRMED,0.09636363636363643,0.10545454545454547,0.5145454545454546
02202,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-12-31,15.51266870961927,BEARISH_CONFIRMED,0.13555992141453843,0.13359528487229855,0.0
01093,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-12-31,14.793730165445911,BULLISH_WARNING,-0.030952380952380953,0.22380952380952368,0.8714285714285714
00020,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-12-31,7.881864523897466,BULLISH_STABLE,0.21052631578947367,0.16541353383458635,0.13533834586466154
02611,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-12-31,17.880064282998198,BULLISH_STABLE,0.11053180396246098,0.09176225234619406,0.2721584984358707
03800,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-12-31,5.904645084185097,BEARISH_CONFIRMED,0.12844036697247696,-0.12844036697247718,0.02752293577981657
00357,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-12-31,32.4227179151499,BULLISH_WARNING,-0.1270718232044199,0.03204419889502752,0.23535911602209936
03033,2025-01-03,2025-01-03,,,,,,,,,2024-12-31,,DATA_INSUFFICIENT,0.07175925925925908,0.20370370370370372,0.1875
00354,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-12-31,12.60121837203141,BEARISH_CONFIRMED,0.11304347826086958,0.07391304347826111,0.050000000000000044
00788,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-12-31,46.478140826123294,BULLISH_STABLE,0.009756097560975618,-0.01560975609756099,0.05951219512195127
00700,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-12-31,61.973276262948815,BEARISH_CONFIRMED,-0.03214638971315531,0.20672601384767564,0.21538081107814055
01951,2025-01-03,2025-01-03,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-12-31,16.906747111270704,BEARISH_CONFIRMED,-0.07392996108949412,0.24124513618677046,0.15564202334630362
01177,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.3490000000000002,0.8538017666185104,43.599999999999994,2024-12-31,45.09494828717663,BEARISH_CONFIRMED,0.04044117647058809,0.2647058823529411,1.1433823529411762
02611,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-12-31,17.880064282998198,BULLISH_STABLE,0.1323372465314836,0.019210245464247766,0.6029882604055496
03800,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.044000000000004036,-0.7995933083550044,20.68965517241379,2024-12-31,5.904645084185097,BEARISH_CONFIRMED,0.20370370370370372,-0.25,0.13888888888888884
01093,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-12-31,14.793730165445911,BULLISH_WARNING,0.045226130653266416,0.22613065326633164,0.9221105527638191
00020,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_BULLISH,,F↓,P↑,-23.035999999999998,-1.8427133920263439,30.303030303030297,2024-12-31,7.881864523897466,BULLISH_STABLE,0.3515625,0.109375,0.25
00788,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.21699999999999875,-1.1638339940975297,3.5049288061336004,2024-12-31,46.478140826123294,BULLISH_STABLE,0.05970149253731338,-0.02189054726368167,0.052736318407960114
00357,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↑,0.9390000000000072,0.32772160363042613,14.824447334200253,2024-12-31,32.4227179151499,BULLISH_WARNING,0.03159173754556499,0.1725394896719319,0.3268529769137303
00700,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-12-31,61.973276262948815,BEARISH_CONFIRMED,0.1628682601445246,0.2051139521956642,0.3654808226792663
01951,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-12-31,16.906747111270704,BEARISH_CONFIRMED,0.05371900826446274,0.3305785123966942,0.23553719008264484
06060,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-12-31,28.826589082063784,BEARISH_CONFIRMED,0.14417744916820707,-0.011090573012939142,0.6820702402957486
00354,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,0.26899999999999835,-0.14439817667520563,27.68079800498755,2024-12-31,12.60121837203141,BEARISH_CONFIRMED,0.37639198218262804,0.020044543429843964,0.11135857461024501
00371,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-12-31,52.09139946162582,BULLISH_STABLE,-0.08695652173913038,0.03864734299516903,0.16425120772946866
03033,2025-01-10,2025-01-10,,,,,,,,,2024-12-31,,DATA_INSUFFICIENT,0.20574162679425845,0.14832535885167464,0.23205741626794274
02202,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-12-31,15.51266870961927,BEARISH_CONFIRMED,0.15744680851063841,0.2297872340425533,0.13404255319148928
00268,2025-01-10,2025-01-10,2024-11-14,STRUCTURAL_DECLINE,C↓,F→,P↑,-4.027000000000001,0.36947188107347084,22.95081967213115,2024-12-31,11.743590816530162,BEARISH_CONFIRMED,0.5651074589127687,0.5651074589127687,0.93173198482933
02611,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_ACCUMULATION,C↑,F→,P↑,0.8790000000000049,0.15302034912732693,4.761904761904767,2024-12-31,17.880064282998198,BULLISH_STABLE,0.1293013555787279,0.018769551616266922,0.5516162669447342
01951,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,0.46399999999999864,0.5741115383621107,32.11678832116787,2024-12-31,16.906747111270704,BEARISH_CONFIRMED,0.08502024291497978,0.21052631578947367,0.21457489878542502
06060,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.1700000000000017,0.0994215614875304,16.789396170839453,2024-12-31,28.826589082063784,BEARISH_CONFIRMED,0.3097345132743363,-0.03539823008849563,0.7309734513274333
00371,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_BULLISH,C→,F↓,P↑,-0.13100000000000023,-0.7021626938448323,4.347826086956541,2024-12-31,52.09139946162582,BULLISH_STABLE,-0.1090047393364929,0.018957345971563955,0.15165876777251208
01093,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_BOTTOM_CANDIDATE,C↓,F↑,P↓,-1.519999999999996,0.9607570283668171,-2.998236331569659,2024-12-31,14.793730165445911,BULLISH_WARNING,0.09975062344139651,0.28927680798004984,1.2194513715710724
02202,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_DECLINE,C→,F→,P↑,-0.3059999999999974,0.3429084049429703,60.21505376344085,2024-12-31,15.51266870961927,BEARISH_CONFIRMED,0.2823779193205944,0.25265392781316365,0.09766454352441611
00700,2025-01-17,2025-01-17,2024-11-14,STRUCTURAL_DECLINE,C→,F↑,P↑,-0.05799999999999983,0.7268011210994357,19.91174848317705,2024-12-31,61.973276262948815,BEARISH_CONFIRMED,0.2567567567567568,0.2113513513513514,0.3883783783783785
